timestamp;instituicao;dominio_FML;localidade_FML;dominio_INF;localidade_INF;local;entidade;codigo;descricao;mail;TMA;t_maxAtendimento;TME;t_maxEspera;encerrada_normal;encerrada_prioritario;encerrada_rechamada;total;encerrada_desistencia;num_dias;TMA_total_segundos;TME_total_segundos
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;238;289;2835;2963;2;0;0;2;0;1;476;5670
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;B;Cartão de Cidadão - Levantamento;--;304;304;2706;2706;1;0;0;1;0;1;304;2706
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;D;Passaporte - Pedido;--;798;1070;2281;2759;3;0;0;3;0;1;2394;6843
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;E;Passaporte - Levantamento / Inf.;--;183;183;2318;2318;1;0;0;1;0;1;183;2318
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;F;Registo Civil - Certidões / Inf.;--;16;16;2138;2138;1;0;0;1;0;1;16;2138
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;G;Registo Civil - Nascimento;--;413;413;3268;3268;1;0;0;1;0;1;413;3268
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;593;593;2438;2438;1;0;0;1;0;1;593;2438
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;1888;1888;1467;1467;1;0;0;1;0;1;1888;1467
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;522;1005;2059;2747;5;0;0;5;0;1;2610;10295
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;N;Registo Predial - Pedido;--;1242;1242;160;160;1;0;0;1;0;1;1242;160
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;T;Registo Comercial - Certidões / Inf.;--;354;674;2194;2413;2;0;0;2;0;1;708;4388
20231211122716;IRN;COIMBRA;CONDEIXA-A-NOVA;Coimbra;Condeixa-a-Nova;CRCPCom Condeixa-a-Nova;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;214;581;2778;2911;5;0;0;5;0;1;1070;13890
20231211122716;IRN;COIMBRA;FIGUEIRA DA FOZ;Coimbra;Figueira da Foz;CRPCom Figueira da Foz;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;992;2826;1248;4440;10;0;0;10;0;1;9920;12480
20231211122716;IRN;COIMBRA;FIGUEIRA DA FOZ;Coimbra;Figueira da Foz;CRPCom Figueira da Foz;REGISTOS;N;Registo Predial - Pedido;--;903;2987;1548;4569;11;0;0;11;0;1;9933;17028
20231211122716;IRN;COIMBRA;FIGUEIRA DA FOZ;Coimbra;Figueira da Foz;CRPCom Figueira da Foz;REGISTOS;O;Casa Pronta;--;461;904;1638;1754;2;0;0;2;1;1;922;4914
20231211122716;IRN;COIMBRA;FIGUEIRA DA FOZ;Coimbra;Figueira da Foz;CRPCom Figueira da Foz;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;430;1296;531;1283;8;0;0;8;0;1;3440;4248
20231211122716;IRN;COIMBRA;FIGUEIRA DA FOZ;Coimbra;Figueira da Foz;CRPCom Figueira da Foz;REGISTOS;R;Registo veículos - Pedido;--;503;909;456;1337;8;0;0;8;0;1;4024;3648
20231211122716;IRN;COIMBRA;FIGUEIRA DA FOZ;Coimbra;Figueira da Foz;CRPCom Figueira da Foz;REGISTOS;T;Registo Comercial - Certidões / Inf.;--;0;21;1167;1167;0;0;0;0;1;1;0;1167
20231211122716;IRN;COIMBRA;MIRA;Coimbra;Mira;CRCPCom Mira;REGISTOS;B;Cartão de Cidadão - Levantamento;--;412;2795;0;0;18;0;0;18;0;1;7416;0
20231211122716;IRN;COIMBRA;MIRANDA DO CORVO;Coimbra;Miranda do Corvo;CRCPComAut Miranda do Corvo;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;449;1035;706;983;4;0;0;4;0;1;1796;2824
20231211122716;IRN;COIMBRA;MIRANDA DO CORVO;Coimbra;Miranda do Corvo;CRCPComAut Miranda do Corvo;REGISTOS;B;Cartão de Cidadão - Levantamento;--;212;358;375;502;3;0;0;3;0;1;636;1125
20231211122716;IRN;COIMBRA;MIRANDA DO CORVO;Coimbra;Miranda do Corvo;CRCPComAut Miranda do Corvo;REGISTOS;C;Cartão de Cidadão - Outros;--;333;649;493;582;2;0;0;2;0;1;666;986
20231211122716;IRN;COIMBRA;MIRANDA DO CORVO;Coimbra;Miranda do Corvo;CRCPComAut Miranda do Corvo;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;32;32;1030;1030;1;0;0;1;0;1;32;1030
20231211122716;IRN;COIMBRA;MIRANDA DO CORVO;Coimbra;Miranda do Corvo;CRCPComAut Miranda do Corvo;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;462;799;607;1634;5;0;0;5;0;1;2310;3035
20231211122716;IRN;COIMBRA;MIRANDA DO CORVO;Coimbra;Miranda do Corvo;CRCPComAut Miranda do Corvo;REGISTOS;N;Registo Predial - Pedido;--;928;928;468;468;1;0;0;1;0;1;928;468
20231211122716;IRN;COIMBRA;MIRANDA DO CORVO;Coimbra;Miranda do Corvo;CRCPComAut Miranda do Corvo;REGISTOS;O;Casa Pronta;--;706;706;205;205;1;0;0;1;0;1;706;205
20231211122716;IRN;COIMBRA;MIRANDA DO CORVO;Coimbra;Miranda do Corvo;CRCPComAut Miranda do Corvo;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;339;994;449;621;3;0;0;3;0;1;1017;1347
20231211122716;IRN;COIMBRA;MIRANDA DO CORVO;Coimbra;Miranda do Corvo;CRCPComAut Miranda do Corvo;REGISTOS;R;Registo veículos - Pedido;--;520;879;361;566;2;0;0;2;0;1;1040;722
20231211122716;IRN;COIMBRA;MIRANDA DO CORVO;Coimbra;Miranda do Corvo;CRCPComAut Miranda do Corvo;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;31;38;317;493;3;0;0;3;0;1;93;951
20231211122716;IRN;COIMBRA;OLIVEIRA DO HOSPITAL;Coimbra;Oliveira do Hospital;CRCPCom Oliveira do Hospital;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;1019;1772;0;0;3;0;0;3;0;1;3057;0
20231211122716;IRN;COIMBRA;OLIVEIRA DO HOSPITAL;Coimbra;Oliveira do Hospital;CRCPCom Oliveira do Hospital;REGISTOS;B;Cartão de Cidadão - Levantamento;--;10;10;0;0;1;0;0;1;0;1;10;0
20231211122716;IRN;COIMBRA;OLIVEIRA DO HOSPITAL;Coimbra;Oliveira do Hospital;CRCPCom Oliveira do Hospital;REGISTOS;C;Cartão de Cidadão - Outros;--;166;612;0;0;8;0;0;8;0;1;1328;0
20231211122716;IRN;COIMBRA;OLIVEIRA DO HOSPITAL;Coimbra;Oliveira do Hospital;CRCPCom Oliveira do Hospital;REGISTOS;D;Passaporte - Pedido;--;1057;1057;0;0;1;0;0;1;0;1;1057;0
20231211122716;IRN;COIMBRA;OLIVEIRA DO HOSPITAL;Coimbra;Oliveira do Hospital;CRCPCom Oliveira do Hospital;REGISTOS;F;Registo Civil - Certidões / Inf.;--;16;16;0;0;1;0;0;1;1;1;16;0
20231211122716;IRN;COIMBRA;OLIVEIRA DO HOSPITAL;Coimbra;Oliveira do Hospital;CRCPCom Oliveira do Hospital;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;38;38;0;0;1;0;0;1;0;1;38;0
20231211122716;IRN;COIMBRA;OLIVEIRA DO HOSPITAL;Coimbra;Oliveira do Hospital;CRCPCom Oliveira do Hospital;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;11;13;0;0;3;0;0;3;0;1;33;0
20231211122716;IRN;COIMBRA;OLIVEIRA DO HOSPITAL;Coimbra;Oliveira do Hospital;CRCPCom Oliveira do Hospital;REGISTOS;R;Registo veículos - Pedido;--;270;1050;0;0;4;0;0;4;0;1;1080;0
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;15;17;4729;5859;2;0;0;2;0;1;30;9458
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;B;Cartão de Cidadão - Levantamento;--;11;11;1944;1944;1;0;0;1;0;1;11;1944
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;D;Passaporte - Pedido;--;11;11;5774;8602;1;1;0;2;0;1;22;11548
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;F;Registo Civil - Certidões / Inf.;--;11;15;3199;3206;2;0;0;2;0;1;22;6398
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;26;26;2434;2434;1;0;0;1;0;1;26;2434
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;38;66;2306;4234;2;0;0;2;0;1;76;4612
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;N;Registo Predial - Pedido;--;11;11;2691;2691;1;0;0;1;0;1;11;2691
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;O;Casa Pronta;--;9;9;2693;2693;1;0;0;1;0;1;9;2693
20231211122716;IRN;COIMBRA;TABUA;Coimbra;Tábua;CRCPCom Tábua;REGISTOS;R;Registo veículos - Pedido;--;197;197;451;451;1;0;0;1;0;1;197;451
20231211122716;IRN;ÉVORA;ARRAIOLOS;Évora;Arraiolos;CRCPCom Arraiolos;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;496;2358;0;0;6;0;0;6;5;1;2976;0
20231211122716;IRN;ÉVORA;ARRAIOLOS;Évora;Arraiolos;CRCPCom Arraiolos;REGISTOS;B;Cartão de Cidadão - Levantamento;--;1262;3742;0;0;3;0;0;3;1;1;3786;0
20231211122716;IRN;ÉVORA;ARRAIOLOS;Évora;Arraiolos;CRCPCom Arraiolos;REGISTOS;C;Cartão de Cidadão - Outros;--;17;25;0;0;11;0;0;11;1;1;187;0
20231211122716;IRN;ÉVORA;ARRAIOLOS;Évora;Arraiolos;CRCPCom Arraiolos;REGISTOS;D;Passaporte - Pedido;--;341;3448;0;0;19;0;0;19;0;1;6479;0
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;777;1249;154;721;9;5;0;14;3;1;10878;2618
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;B;Cartão de Cidadão - Levantamento;--;292;292;247;247;1;0;0;1;0;1;292;247
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;C;Cartão de Cidadão - Outros;--;679;1505;104;322;4;1;0;5;0;1;3395;520
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;D;Passaporte - Pedido;--;454;545;563;1180;3;0;0;3;1;1;1362;2252
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;E;Passaporte - Levantamento / Inf.;--;288;486;113;224;4;0;0;4;0;1;1152;452
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;F;Registo Civil - Certidões / Inf.;--;566;999;304;344;4;0;0;4;0;1;2264;1216
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;G;Registo Civil - Nascimento;--;1126;1213;189;732;0;3;0;3;2;1;3378;945
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;260;468;257;420;3;0;0;3;0;1;780;771
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;803;2761;146;403;5;0;0;5;0;1;4015;730
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;869;1615;1103;1858;7;0;0;7;2;1;6083;9927
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;775;2311;1746;3772;15;1;0;16;1;1;12400;29682
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;N;Registo Predial - Pedido;--;223;335;2517;3662;2;0;0;2;1;1;446;7551
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;276;359;725;1816;3;0;0;3;1;1;828;2900
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;R;Registo veículos - Pedido;--;785;1514;593;1194;7;0;0;7;0;1;5495;4151
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;V;Empresa na Hora / Marca / Associação / Cooperativa / Sucursal na Hora;--;1284;1284;1573;1723;1;0;0;1;1;1;1284;3146
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;Y;Marcações;--;282;827;161;1502;15;0;0;15;0;1;4230;2415
20231211122716;IRN;ÉVORA;ÉVORA;Évora;Évora;ER Évora;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;47;47;106;196;1;0;0;1;3;1;47;424
20231211122716;IRN;ÉVORA;MONTEMOR-O-NOVO;Évora;Montemor-O-Novo;ER Montemor-O-Novo;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;1272;1272;0;0;1;0;0;1;0;1;1272;0
20231211122716;IRN;ÉVORA;MONTEMOR-O-NOVO;Évora;Montemor-O-Novo;ER Montemor-O-Novo;REGISTOS;C;Cartão de Cidadão - Outros;--;22;41;0;0;4;0;0;4;0;1;88;0
20231211122716;IRN;ÉVORA;MONTEMOR-O-NOVO;Évora;Montemor-O-Novo;ER Montemor-O-Novo;REGISTOS;F;Registo Civil - Certidões / Inf.;--;18;18;0;0;1;0;0;1;0;1;18;0
20231211122716;IRN;ÉVORA;MONTEMOR-O-NOVO;Évora;Montemor-O-Novo;ER Montemor-O-Novo;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;2034;4053;0;0;2;0;0;2;0;1;4068;0
20231211122716;IRN;ÉVORA;MONTEMOR-O-NOVO;Évora;Montemor-O-Novo;ER Montemor-O-Novo;REGISTOS;N;Registo Predial - Pedido;--;28;40;1153;1403;2;0;0;2;0;1;56;2306
20231211122716;IRN;ÉVORA;MONTEMOR-O-NOVO;Évora;Montemor-O-Novo;ER Montemor-O-Novo;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;619;619;176;176;1;0;0;1;0;1;619;176
20231211122716;IRN;ÉVORA;MONTEMOR-O-NOVO;Évora;Montemor-O-Novo;ER Montemor-O-Novo;REGISTOS;R;Registo veículos - Pedido;--;2185;3886;479;1434;3;0;0;3;0;1;6555;1437
20231211122716;IRN;ÉVORA;MONTEMOR-O-NOVO;Évora;Montemor-O-Novo;ER Montemor-O-Novo;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;401;1175;1577;2380;3;0;0;3;0;1;1203;4731
20231211122716;IRN;ÉVORA;MORA;Évora;Mora;CRCPNCom Mora;REGISTOS;B;Cartão de Cidadão - Levantamento;--;433;433;0;0;1;0;0;1;0;1;433;0
20231211122716;IRN;ÉVORA;MORA;Évora;Mora;CRCPNCom Mora;REGISTOS;C;Cartão de Cidadão - Outros;--;92;154;0;0;3;0;0;3;0;1;276;0
20231211122716;IRN;ÉVORA;MORA;Évora;Mora;CRCPNCom Mora;REGISTOS;E;Passaporte - Levantamento / Inf.;--;64;114;0;0;3;0;0;3;0;1;192;0
20231211122716;IRN;ÉVORA;MORA;Évora;Mora;CRCPNCom Mora;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;28;28;0;0;1;0;0;1;0;1;28;0
20231211122716;IRN;ÉVORA;MORA;Évora;Mora;CRCPNCom Mora;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;14;14;0;0;1;0;0;1;0;1;14;0
20231211122716;IRN;ÉVORA;MORA;Évora;Mora;CRCPNCom Mora;REGISTOS;R;Registo veículos - Pedido;--;265;265;0;0;1;0;0;1;0;1;265;0
20231211122716;IRN;ÉVORA;MORA;Évora;Mora;CRCPNCom Mora;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;34;34;0;0;1;0;0;1;0;1;34;0
20231211122716;IRN;ÉVORA;VENDAS NOVAS;Évora;Vendas Novas;CRCPCom Vendas Novas;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;503;731;0;0;3;0;0;3;0;1;1509;0
20231211122716;IRN;ÉVORA;VENDAS NOVAS;Évora;Vendas Novas;CRCPCom Vendas Novas;REGISTOS;B;Cartão de Cidadão - Levantamento;--;337;481;0;0;2;0;0;2;0;1;674;0
20231211122716;IRN;ÉVORA;VENDAS NOVAS;Évora;Vendas Novas;CRCPCom Vendas Novas;REGISTOS;C;Cartão de Cidadão - Outros;--;149;230;0;0;7;0;0;7;0;1;1043;0
20231211122716;IRN;ÉVORA;VENDAS NOVAS;Évora;Vendas Novas;CRCPCom Vendas Novas;REGISTOS;D;Passaporte - Pedido;--;438;512;0;0;3;0;0;3;0;1;1314;0
20231211122716;IRN;ÉVORA;VENDAS NOVAS;Évora;Vendas Novas;CRCPCom Vendas Novas;REGISTOS;E;Passaporte - Levantamento / Inf.;--;172;306;0;0;4;0;0;4;0;1;688;0
20231211122716;IRN;ÉVORA;VENDAS NOVAS;Évora;Vendas Novas;CRCPCom Vendas Novas;REGISTOS;F;Registo Civil - Certidões / Inf.;--;439;515;0;0;2;0;0;2;0;1;878;0
20231211122716;IRN;ÉVORA;VENDAS NOVAS;Évora;Vendas Novas;CRCPCom Vendas Novas;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;2521;2521;0;0;1;0;0;1;0;1;2521;0
20231211122716;IRN;ÉVORA;VENDAS NOVAS;Évora;Vendas Novas;CRCPCom Vendas Novas;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;524;1353;0;0;4;0;0;4;0;1;2096;0
20231211122716;IRN;ÉVORA;VENDAS NOVAS;Évora;Vendas Novas;CRCPCom Vendas Novas;REGISTOS;N;Registo Predial - Pedido;--;983;983;0;0;1;0;0;1;0;1;983;0
20231211122716;IRN;ÉVORA;VENDAS NOVAS;Évora;Vendas Novas;CRCPCom Vendas Novas;REGISTOS;R;Registo veículos - Pedido;--;577;859;0;0;3;0;0;3;0;1;1731;0
20231211122716;IRN;ÉVORA;VILA VIÇOSA;Évora;Vila Viçosa;CRCPComAut Vila Viçosa;REGISTOS;C;Cartão de Cidadão - Outros;--;609;858;0;0;2;0;0;2;0;1;1218;0
20231211122716;IRN;ÉVORA;VILA VIÇOSA;Évora;Vila Viçosa;CRCPComAut Vila Viçosa;REGISTOS;F;Registo Civil - Certidões / Inf.;--;327;580;0;0;2;0;0;2;0;1;654;0
20231211122716;IRN;ÉVORA;VILA VIÇOSA;Évora;Vila Viçosa;CRCPComAut Vila Viçosa;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;1072;1091;0;0;2;0;0;2;0;1;2144;0
20231211122716;IRN;ÉVORA;VILA VIÇOSA;Évora;Vila Viçosa;CRCPComAut Vila Viçosa;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;516;516;0;0;1;0;0;1;0;1;516;0
20231211122716;IRN;ÉVORA;VILA VIÇOSA;Évora;Vila Viçosa;CRCPComAut Vila Viçosa;REGISTOS;N;Registo Predial - Pedido;--;2078;2825;0;0;2;0;0;2;0;1;4156;0
20231211122716;IRN;ÉVORA;VILA VIÇOSA;Évora;Vila Viçosa;CRCPComAut Vila Viçosa;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;685;765;0;0;2;0;0;2;0;1;1370;0
20231211122716;IRN;ÉVORA;VILA VIÇOSA;Évora;Vila Viçosa;CRCPComAut Vila Viçosa;REGISTOS;U;Registo Comercial - Pedido;--;718;718;0;0;1;0;0;1;0;1;718;0
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;475;1121;2942;7227;9;4;0;13;11;1;6175;70608
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;B;Cartão de Cidadão - Levantamento;--;293;591;5692;9000;10;3;0;13;3;1;3809;91072
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;C;Cartão de Cidadão - Outros;--;295;4591;5648;9120;5;1;1;7;8;1;2065;84720
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;D;Passaporte - Pedido;--;555;676;4968;7003;1;0;1;2;5;1;1110;34776
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;E;Passaporte - Levantamento / Inf.;--;233;312;5661;8726;2;3;0;5;1;1;1165;33966
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;F;Registo Civil - Certidões / Inf.;--;449;449;5883;9209;0;1;0;1;1;1;449;11766
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;G;Registo Civil - Nascimento;--;313;522;2095;5383;1;1;1;3;0;1;939;6285
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;205;205;6502;6502;1;0;0;1;0;1;205;6502
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;27;27;6156;9158;0;1;0;1;2;1;27;18468
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;0;64;5860;8580;0;0;0;0;2;1;0;11720
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRC Albufeira;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;97;127;1273;2399;0;2;0;2;0;1;194;2546
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRPCom Albufeira;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;263;469;723;2217;6;0;0;6;4;1;1578;7230
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRPCom Albufeira;REGISTOS;N;Registo Predial - Pedido;--;795;1554;727;1698;6;0;0;6;1;1;4770;5089
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRPCom Albufeira;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;120;361;895;1902;11;0;0;11;1;1;1320;10740
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRPCom Albufeira;REGISTOS;R;Registo veículos - Pedido;--;345;1349;900;1768;30;0;0;30;0;1;10350;27000
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRPCom Albufeira;REGISTOS;U;Registo Comercial - Pedido;--;34;35;528;809;1;0;0;1;1;1;34;1056
20231211122716;IRN;FARO;ALBUFEIRA;Faro;Albufeira;CRPCom Albufeira;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;0;16;165;266;0;0;0;0;2;1;0;330
20231211122716;IRN;FARO;ALCOUTIM;Faro;Alcoutim;CRCPNCom Alcoutim;REGISTOS;F;Registo Civil - Certidões / Inf.;--;1598;1598;0;0;1;0;0;1;0;1;1598;0
20231211122716;IRN;FARO;ALCOUTIM;Faro;Alcoutim;CRCPNCom Alcoutim;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;831;954;0;0;2;0;0;2;0;1;1662;0
20231211122716;IRN;FARO;CASTRO MARIM;Faro;Castro Marim;CRCPCom Castro Marim;REGISTOS;Y;Marcações;--;342;679;0;0;2;0;0;2;0;1;684;0
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;B;Cartão de Cidadão - Levantamento;--;19;19;994;994;1;0;0;1;0;1;19;994
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;F;Registo Civil - Certidões / Inf.;--;56;112;2929;3137;3;1;0;4;0;1;224;11716
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;G;Registo Civil - Nascimento;--;671;3750;1683;4702;8;0;0;8;0;1;5368;13464
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;21;29;1019;1187;2;0;0;2;0;1;42;2038
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;1766;2678;132;235;2;0;0;2;0;1;3532;264
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;229;485;2037;2647;2;3;0;5;0;1;1145;10185
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;518;1207;889;2589;11;2;0;13;0;1;6734;11557
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;N;Registo Predial - Pedido;--;488;488;486;486;1;0;0;1;0;1;488;486
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;O;Casa Pronta;--;687;985;104;224;3;0;0;3;0;1;2061;312
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;2068;3768;1678;2145;2;0;0;2;0;1;4136;3356
20231211122716;IRN;FARO;FARO;Faro;Faro;ER Faro;REGISTOS;R;Registo veículos - Pedido;--;490;1571;1798;4970;9;0;0;9;0;1;4410;16182
